Region,Year,Quarter,AACI
MN,1988,3,0.509670203
MN,1988,4,-0.200492551
MN,1989,1,-0.364491339
MN,1989,2,0.2508894
MN,1989,3,-0.211966634
MN,1989,4,0.016293201
MN,1990,1,-0.436677682
MN,1990,2,0.816903455
MN,1990,3,0.46713419
MN,1990,4,-0.397997656
MN,1991,1,1.019252468
MN,1991,2,-0.413605674
MN,1991,3,-0.302227385
MN,1991,4,-0.319876775
MN,1992,1,-0.450955563
MN,1992,2,-0.1753083
MN,1992,3,-0.393603681
MN,1992,4,-0.105939191
MN,1993,1,-0.068666435
MN,1993,2,-0.319735087
MN,1993,3,0.216755742
MN,1993,4,-0.242082666
MN,1994,1,-0.144159963
MN,1994,2,-0.214173782
MN,1994,3,-0.400657249
MN,1994,4,-0.391542584
MN,1995,1,-0.238392698
MN,1995,2,-0.015977687
MN,1995,3,0.066394415
MN,1995,4,-0.02832876
MN,1996,1,-0.233652256
MN,1996,2,-0.02357148
MN,1996,3,-0.343568217
MN,1996,4,0.374905075
MN,1997,1,0.092208996
MN,1997,2,0.452694986
MN,1997,3,-0.318154659
MN,1997,4,-0.220675287
MN,1998,1,0.171401363
MN,1998,2,0.028289419
MN,1998,3,0.425267164
MN,1998,4,0.929419299
MN,1999,1,0.198248785
MN,1999,2,-0.290806117
MN,1999,3,-0.310611667
MN,1999,4,0.376467082
MN,2000,1,-0.237591317
MN,2000,2,0.421934329
MN,2000,3,-0.080321932
MN,2000,4,0.928121223
MN,2001,1,0.676488772
MN,2001,2,-0.340475958
MN,2001,3,-0.121937551
MN,2001,4,-0.213066823
MN,2002,1,0.147966918
MN,2002,2,-0.439659087
MN,2002,3,-0.242745002
MN,2002,4,-0.378658319
MN,2003,1,0.125139268
MN,2003,2,-0.320496957
MN,2003,3,-0.267363648
MN,2003,4,-0.366207763
MN,2004,1,0.04352356
MN,2004,2,-0.032054527
MN,2004,3,-0.279219843
MN,2004,4,-0.322367577
MN,2005,1,-0.027365912
MN,2005,2,-0.267332108
MN,2005,3,0.105049899
MN,2005,4,-0.249854668
MN,2006,1,-0.239963118
MN,2006,2,1.05625974
MN,2006,3,-0.204752788
MN,2006,4,-0.215047688
MN,2007,1,-0.088626502
MN,2007,2,0.052986131
MN,2007,3,0.984492444
MN,2007,4,-0.313387632
MN,2008,1,0.211413993
MN,2008,2,-0.435858776
MN,2008,3,0.540860367
MN,2008,4,-0.070266408
MN,2009,1,0.866771189
MN,2009,2,-0.405852621
MN,2009,3,-0.419976015
MN,2009,4,-0.38661668
MN,2010,1,0.366999164
MN,2010,2,0.263697768
MN,2010,3,0.611764031
MN,2010,4,1.689962224
MN,2011,1,-0.063021244
MN,2011,2,0.591359297
MN,2011,3,-0.310308045
MN,2011,4,0.197537747
MN,2012,1,-0.118942104
MN,2012,2,0.670594662
MN,2012,3,0.091785706
MN,2012,4,-0.215341483
MN,2013,1,-0.174755924
MN,2013,2,0.025669183
MN,2013,3,-0.307378772
MN,2013,4,-0.094499467
MN,2014,1,0.250800344
