Region,Year,Quarter,AACI
EN,1998,4,-0.893799409
EN,1999,1,-0.657983147
EN,1999,2,0.014614647
EN,1999,3,-0.681728383
EN,1999,4,-0.642556692
EN,2000,1,-0.050585482
EN,2000,2,-0.578681177
EN,2000,3,-0.589174957
EN,2000,4,1.382119059
EN,2001,1,0.327757582
EN,2001,2,-0.15763738
EN,2001,3,0.124104007
EN,2001,4,-0.031912056
EN,2002,1,-0.197490002
EN,2002,2,0.588528289
EN,2002,3,1.513110537
EN,2002,4,0.341152972
EN,2003,1,1.576487975
EN,2003,2,-0.516071854
EN,2003,3,-0.584279942
EN,2003,4,0.167074827
EN,2004,1,-0.2416528
EN,2004,2,0.181696006
EN,2004,3,1.852365778
EN,2004,4,-0.061447146
EN,2005,1,-0.286157872
EN,2005,2,0.059143889
EN,2005,3,-0.488596181
EN,2005,4,-0.282329184
EN,2006,1,-0.184060983
EN,2006,2,0.420229629
EN,2006,3,-0.061668303
EN,2006,4,0.060540315
EN,2007,1,0.377082148
EN,2007,2,0.395794379
EN,2007,3,0.563477475
EN,2007,4,-0.49060398
EN,2008,1,-1.059338248
EN,2008,2,0.960285109
EN,2008,3,-0.319307004
EN,2008,4,-0.293425219
EN,2009,1,-0.300839434
EN,2009,2,0.074950425
EN,2009,3,1.153232251
EN,2009,4,1.027486903
EN,2010,1,0.2598249
EN,2010,2,-0.541378094
EN,2010,3,-0.986027145
EN,2010,4,-0.971921329
EN,2011,1,-0.960754833
EN,2011,2,-1.305379354
EN,2011,3,-0.333333539
EN,2011,4,-0.076956318
EN,2012,1,-0.040494473
EN,2012,2,0.051584862
EN,2012,3,0.145107167
EN,2012,4,0.167522584
EN,2013,1,0.465273394
EN,2013,2,-0.768259696
EN,2013,3,-0.274283698
EN,2013,4,0.994136307
EN,2014,1,0.144585142
EN,2014,2,-0.323189492
EN,2014,3,-0.198445821
EN,2014,4,-0.470319509
EN,2015,1,-0.693021286
EN,2015,2,-0.289368306
EN,2015,3,-0.157098921
EN,2015,4,-0.684433684
EN,2016,1,-0.33464235
EN,2016,2,0.81967527
EN,2016,3,-0.658877748
EN,2016,4,-0.741705699
EN,2017,1,0.164698943
EN,2017,2,-0.144978707
EN,2017,3,-0.018251512
EN,2017,4,1.065834557
EN,2018,1,0.644431002
EN,2018,2,-0.05581668
EN,2018,3,0.489061851
EN,2018,4,-0.196058717
EN,2019,1,1.595340521
EN,2019,2,-0.272197617
EN,2019,3,0.241005569
EN,2019,4,0.992806058
EN,2020,1,1.800850564
EN,2020,2,0.690506941
EN,2020,3,-0.709032399
EN,2020,4,0.419933523
EN,2021,1,1.060106832
EN,2021,2,0.040211244
EN,2021,3,-0.14907332
EN,2021,4,-0.260281974
ES,1981,1,0.622097307
ES,1981,2,0.979791806
ES,1981,3,0.236476246
ES,1981,4,0.263660108
ES,1982,1,0.4071989
ES,1982,2,1.297834435
ES,1982,3,0.682790849
ES,1982,4,0.293987632
ES,1983,1,0.691630366
ES,1983,2,-0.376260904
ES,1983,3,-0.79452645
ES,1983,4,-0.543086906
ES,1984,1,-0.861672454
ES,1984,2,-0.230407263
ES,1984,3,0.089303343
ES,1984,4,-0.020996102
ES,1985,1,0.694900498
ES,1985,2,-0.711930587
ES,1985,3,0.020415703
ES,1985,4,-0.414959654
ES,1986,1,-0.163562354
ES,1986,2,0.594167198
ES,1986,3,0.25464142
ES,1986,4,-0.282355275
ES,1987,1,0.259632314
ES,1987,2,-0.356350173
ES,1987,3,-0.488268954
ES,1987,4,0.314999443
ES,1988,1,-0.097097289
ES,1988,2,-0.453571102
ES,1988,3,0.014201155
ES,1988,4,0.513561963
ES,1989,1,-0.867007351
ES,1989,2,-1.112137235
ES,1989,3,-0.633152087
ES,1989,4,1.004189402
ES,1990,1,0.130365082
ES,1990,2,-0.028619993
ES,1990,3,-0.738133722
ES,1990,4,-0.16497559
ES,1991,1,0.713180336
ES,1991,2,0.664864588
ES,1991,3,0.480530339
ES,1991,4,0.990718102
ES,1992,1,-0.657692898
ES,1992,2,-0.678745252
ES,1992,3,-0.240771457
ES,1992,4,-0.529161617
ES,1993,1,-0.585862473
ES,1993,2,-0.201673074
ES,1993,3,-0.031721135
ES,1993,4,-0.460016304
ES,1994,1,1.141890848
ES,1994,2,0.420635164
ES,1994,3,0.558022535
ES,1994,4,0.368986426
ES,1995,1,-0.310052466
ES,1995,2,0.258532943
ES,1995,3,2.106353275
ES,1995,4,0.89203835
ES,1996,1,-0.723178258
ES,1996,2,0.404802179
ES,1996,3,0.090952571
ES,1996,4,-0.437608163
ES,1997,1,-0.271112435
ES,1997,2,1.052012311
ES,1997,3,-0.23436339
ES,1997,4,-0.048440901
ES,1998,1,-0.187938863
ES,1998,2,0.07028592
ES,1998,3,-0.796372038
ES,1998,4,-0.832228614
ES,1999,1,-0.417961351
ES,1999,2,-0.379539441
ES,1999,3,-0.804987192
ES,1999,4,-0.917101299
ES,2000,1,-0.073774749
ES,2000,2,-0.473087478
ES,2000,3,-0.467315439
ES,2000,4,0.08770044
ES,2001,1,0.131881214
ES,2001,2,-0.650614364
ES,2001,3,0.318855304
ES,2001,4,-0.372405804
ES,2002,1,0.017640607
ES,2002,2,0.1515162
ES,2002,3,1.001985826
ES,2002,4,0.739267581
ES,2003,1,0.93265803
ES,2003,2,-0.975853497
ES,2003,3,-0.409821055
ES,2003,4,0.416880518
ES,2004,1,0.332081302
ES,2004,2,1.043359392
ES,2004,3,0.023754692
ES,2004,4,-0.30433481
ES,2005,1,-0.347060367
ES,2005,2,0.007550808
ES,2005,3,0.690751323
ES,2005,4,-0.012860712
ES,2006,1,0.307659923
ES,2006,2,0.435030838
ES,2006,3,-0.039169526
ES,2006,4,0.525117198
ES,2007,1,0.39001207
ES,2007,2,-0.386029044
ES,2007,3,0.43117686
ES,2007,4,0.190653905
ES,2008,1,-0.947983099
ES,2008,2,0.290123261
ES,2008,3,-0.467989276
ES,2008,4,-0.67187746
ES,2009,1,-0.012029832
ES,2009,2,-0.37971675
ES,2009,3,0.104271976
ES,2009,4,0.034416671
ES,2010,1,-0.160633159
ES,2010,2,-0.189904389
ES,2010,3,-0.991482374
ES,2010,4,-0.697129342
ES,2011,1,-0.114913856
ES,2011,2,-0.747267926
ES,2011,3,-0.625766633
ES,2011,4,-0.431666832
ES,2012,1,-0.908022736
ES,2012,2,0.442552405
ES,2012,3,-0.036478863
ES,2012,4,0.304039332
ES,2013,1,0.031062996
ES,2013,2,0.505731926
ES,2013,3,-0.053376244
ES,2013,4,1.252650912
ES,2014,1,0.620807886
ES,2014,2,-0.172921987
ES,2014,3,-0.126291743
ES,2014,4,-0.244790441
ES,2015,1,-0.664481769
ES,2015,2,-0.70865845
ES,2015,3,0.024514612
ES,2015,4,-0.404599351
ES,2016,1,0.330724101
ES,2016,2,1.082886237
ES,2016,3,-0.574361012
ES,2016,4,-0.542815542
ES,2017,1,-0.279164243
ES,2017,2,-0.431271947
ES,2017,3,0.927864061
ES,2017,4,1.737331354
ES,2018,1,0.614133796
ES,2018,2,0.450769556
ES,2018,3,0.967071937
ES,2018,4,-0.3368986
ES,2019,1,0.948562926
ES,2019,2,0.278063545
ES,2019,3,0.707100568
ES,2019,4,0.555212741
ES,2020,1,2.168643539
ES,2020,2,-0.122283034
ES,2020,3,-0.68765378
ES,2020,4,0.109192811
ES,2021,1,-0.298302202
ES,2021,2,0.016567445
ES,2021,3,-0.546627953
ES,2021,4,-0.542182114
MB,1981,1,-0.569448484
MB,1981,2,0.158579434
MB,1981,3,-1.18135604
MB,1981,4,0.017189061
MB,1982,1,0.105927021
MB,1982,2,-0.204572848
MB,1982,3,1.120826787
MB,1982,4,1.035258809
MB,1983,1,1.392813907
MB,1983,2,-0.437065111
MB,1983,3,-0.629824634
MB,1983,4,-0.456745458
MB,1984,1,-0.540320475
MB,1984,2,-0.552036004
MB,1984,3,0.595453543
MB,1984,4,-0.188086455
MB,1985,1,0.715396181
MB,1985,2,0.383594589
MB,1985,3,0.617104862
MB,1985,4,-0.597916493
MB,1986,1,0.756930599
MB,1986,2,1.130033953
MB,1986,3,0.432716881
MB,1986,4,-0.645257847
MB,1987,1,-0.041908426
MB,1987,2,-0.543349615
MB,1987,3,-0.087517198
MB,1987,4,0.242440546
MB,1988,1,-0.298489928
MB,1988,2,-0.186534229
MB,1988,3,-0.321022218
MB,1988,4,-0.273172653
MB,1989,1,-0.024517717
MB,1989,2,-0.1837191
MB,1989,3,-0.661091606
MB,1989,4,-0.265422316
MB,1990,1,-0.317223903
MB,1990,2,-0.394636835
MB,1990,3,-0.655772861
MB,1990,4,-0.053730857
MB,1991,1,0.233755069
MB,1991,2,1.035915551
MB,1991,3,0.025979018
MB,1991,4,1.06863211
MB,1992,1,0.118091302
MB,1992,2,-0.564964035
MB,1992,3,-0.495690867
MB,1992,4,-1.136009028
MB,1993,1,-0.982687055
MB,1993,2,-0.283846283
MB,1993,3,-0.1532385
MB,1993,4,-0.776452467
MB,1994,1,-0.677369332
MB,1994,2,0.173884681
MB,1994,3,0.672512355
MB,1994,4,0.102632669
MB,1995,1,-0.365287181
MB,1995,2,0.361294185
MB,1995,3,0.284643679
MB,1995,4,-0.375085641
MB,1996,1,-0.336140878
MB,1996,2,-0.71205571
MB,1996,3,0.027478133
MB,1996,4,-0.114627013
MB,1997,1,-0.333096695
MB,1997,2,0.760700492
MB,1997,3,0.164563416
MB,1997,4,0.272819313
MB,1998,1,-0.263851337
MB,1998,2,0.137787773
MB,1998,3,-0.083696692
MB,1998,4,-0.464302585
MB,1999,1,-0.544179891
MB,1999,2,-0.044512126
MB,1999,3,-0.17391724
MB,1999,4,-0.668433348
MB,2000,1,-0.219911979
MB,2000,2,-0.940355203
MB,2000,3,-0.311869342
MB,2000,4,-0.383609367
MB,2001,1,0.26701342
MB,2001,2,-0.145830048
MB,2001,3,-0.092083725
MB,2001,4,-0.616996912
MB,2002,1,0.265830058
MB,2002,2,0.224665977
MB,2002,3,0.433314988
MB,2002,4,0.849120647
MB,2003,1,1.152403509
MB,2003,2,-0.25758402
MB,2003,3,-0.548590132
MB,2003,4,-0.105403357
MB,2004,1,0.110959844
MB,2004,2,0.4102861
MB,2004,3,-0.54283965
MB,2004,4,-0.16888901
MB,2005,1,-0.610972512
MB,2005,2,0.467117946
MB,2005,3,0.526983752
MB,2005,4,-0.649816261
MB,2006,1,-0.109096548
MB,2006,2,-0.327131774
MB,2006,3,1.746467827
MB,2006,4,2.145393904
MB,2007,1,0.518799718
MB,2007,2,-0.215768453
MB,2007,3,0.429428003
MB,2007,4,1.107682044
MB,2008,1,-0.126828208
MB,2008,2,0.688175524
MB,2008,3,-0.013385746
MB,2008,4,0.571935207
MB,2009,1,1.231944913
MB,2009,2,0.795794673
MB,2009,3,-0.470922221
MB,2009,4,0.57532322
MB,2010,1,-0.512789178
MB,2010,2,-0.780757388
MB,2010,3,-0.702539004
MB,2010,4,-0.076620818
MB,2011,1,-0.930784678
MB,2011,2,-0.994422542
MB,2011,3,-0.415316637
MB,2011,4,0.230700316
MB,2012,1,-0.774538086
MB,2012,2,-0.552813771
MB,2012,3,-0.531629163
MB,2012,4,0.400327835
MB,2013,1,0.645451772
MB,2013,2,-0.604455415
MB,2013,3,-0.292736058
MB,2013,4,0.007334519
MB,2014,1,0.105529233
MB,2014,2,-1.061705245
MB,2014,3,0.431095864
MB,2014,4,0.358888543
MB,2015,1,-0.250471444
MB,2015,2,-0.005905275
MB,2015,3,-0.252309922
MB,2015,4,1.056169572
MB,2016,1,0.238826673
MB,2016,2,0.118263358
MB,2016,3,-0.992962514
MB,2016,4,-0.469989349
MB,2017,1,-0.898542768
MB,2017,2,-0.302825278
MB,2017,3,0.897894763
MB,2017,4,0.12853858
MB,2018,1,-0.22982969
MB,2018,2,0.052923675
MB,2018,3,-0.187230873
MB,2018,4,0.379433244
MB,2019,1,0.03233731
MB,2019,2,0.171189569
MB,2019,3,-0.322363211
MB,2019,4,0.41273124
MB,2020,1,0.733500479
MB,2020,2,-0.70867765
MB,2020,3,0.328301906
MB,2020,4,-0.3700263
MB,2021,1,-0.451443219
MB,2021,2,-0.054769547
MB,2021,3,-0.576127073
MB,2021,4,-0.603149681
MN,1981,1,-0.14690915
MN,1981,2,0.059081549
MN,1981,3,-0.45076118
MN,1981,4,-0.329115551
MN,1982,1,-0.109962704
MN,1982,2,0.248602735
MN,1982,3,0.84176637
MN,1982,4,0.703466871
MN,1983,1,0.699326226
MN,1983,2,-0.944411693
MN,1983,3,0.058339959
MN,1983,4,0.155506464
MN,1984,1,-0.096189071
MN,1984,2,0.473358409
MN,1984,3,0.396565854
MN,1984,4,-0.523927134
MN,1985,1,0.190190533
MN,1985,2,-0.24435654
MN,1985,3,-0.274620648
MN,1985,4,0.196400416
MN,1986,1,0.059169387
MN,1986,2,0.123833553
MN,1986,3,-0.754984298
MN,1986,4,-0.868153517
MN,1987,1,0.149693552
MN,1987,2,-0.043719281
MN,1987,3,-0.176607588
MN,1987,4,0.020050569
MN,1988,1,0.051751545
MN,1988,2,-0.143138572
MN,1988,3,-0.152479185
MN,1988,4,-0.218333736
MN,1989,1,-0.202599048
MN,1989,2,-0.920397407
MN,1989,3,-0.459767223
MN,1989,4,0.125770318
MN,1990,1,0.267735192
MN,1990,2,-0.654854472
MN,1990,3,-0.166364625
MN,1990,4,0.530680173
MN,1991,1,0.221032859
MN,1991,2,0.391080811
MN,1991,3,0.271970482
MN,1991,4,0.710614022
MN,1992,1,0.164920708
MN,1992,2,-0.481041831
MN,1992,3,0.115063322
MN,1992,4,-0.1788244
MN,1993,1,0.078224928
MN,1993,2,0.463719729
MN,1993,3,-0.275647813
MN,1993,4,-0.529186929
MN,1994,1,-0.012961201
MN,1994,2,0.994683777
MN,1994,3,1.092227842
MN,1994,4,1.163606376
MN,1995,1,-0.165342379
MN,1995,2,-0.116135564
MN,1995,3,0.049397874
MN,1995,4,-0.298254693
MN,1996,1,-0.08843622
MN,1996,2,-0.078408112
MN,1996,3,0.021340033
MN,1996,4,-0.316200264
MN,1997,1,-0.045463686
MN,1997,2,0.688478211
MN,1997,3,-0.128874931
MN,1997,4,-0.146483485
MN,1998,1,-0.29508416
MN,1998,2,-0.471793924
MN,1998,3,-0.772901044
MN,1998,4,-0.773097604
MN,1999,1,-0.512712418
MN,1999,2,-0.383343293
MN,1999,3,0.084361916
MN,1999,4,0.183333562
MN,2000,1,-0.417635682
MN,2000,2,-0.777971629
MN,2000,3,-0.136204639
MN,2000,4,0.210453496
MN,2001,1,-0.3010992
MN,2001,2,0.290681297
MN,2001,3,0.222461738
MN,2001,4,0.122852717
MN,2002,1,-0.209400266
MN,2002,2,1.141018836
MN,2002,3,1.160548219
MN,2002,4,0.905270965
MN,2003,1,0.727007245
MN,2003,2,0.198776946
MN,2003,3,0.103686612
MN,2003,4,0.052195238
MN,2004,1,-0.153848042
MN,2004,2,-0.220747283
MN,2004,3,0.176462132
MN,2004,4,0.249602762
MN,2005,1,-0.123318013
MN,2005,2,0.675187671
MN,2005,3,-0.150037322
MN,2005,4,-0.221499128
MN,2006,1,-0.193307728
MN,2006,2,-0.942877604
MN,2006,3,-0.33496033
MN,2006,4,0.050115698
MN,2007,1,1.220672936
MN,2007,2,0.221078301
MN,2007,3,-0.719616644
MN,2007,4,-0.467881313
MN,2008,1,-0.29270206
MN,2008,2,1.024543658
MN,2008,3,0.388087237
MN,2008,4,-0.210085771
MN,2009,1,-0.562958784
MN,2009,2,0.173923286
MN,2009,3,0.748997005
MN,2009,4,1.032415557
MN,2010,1,0.175844246
MN,2010,2,-0.777462666
MN,2010,3,-0.853113669
MN,2010,4,-1.421406781
MN,2011,1,-0.659269296
MN,2011,2,-0.010549513
MN,2011,3,0.217468872
MN,2011,4,0.309550612
MN,2012,1,0.095680379
MN,2012,2,-0.489418566
MN,2012,3,-0.383934864
MN,2012,4,0.104048179
MN,2013,1,0.021343032
MN,2013,2,-0.603841711
MN,2013,3,-0.272987677
MN,2013,4,0.095972043
MN,2014,1,-0.126877379
MN,2014,2,-0.394207642
MN,2014,3,-0.277775207
MN,2014,4,0.025364989
MN,2015,1,0.097343688
MN,2015,2,0.590674164
