Region,Year,Quarter,AACI
MB,1989,1,-0.222236596
MB,1989,2,0.801490997
MB,1989,3,-0.4268076
MB,1989,4,-0.493439709
MB,1990,1,-0.361034279
MB,1990,2,0.200380298
MB,1990,3,-0.157022945
MB,1990,4,-0.377501083
MB,1991,1,-0.069513588
MB,1991,2,-0.389584611
MB,1991,3,0.335471828
MB,1991,4,-0.427605095
MB,1992,1,-0.462864475
MB,1992,2,0.006372825
MB,1992,3,-0.289726212
MB,1992,4,-0.032614222
MB,1993,1,0.326692215
MB,1993,2,-0.381821399
MB,1993,3,0.370526016
MB,1993,4,0.372696657
MB,1994,1,-0.342349727
MB,1994,2,-0.237503251
MB,1994,3,0.240484755
MB,1994,4,-0.365749234
MB,1995,1,0.215357143
MB,1995,2,-0.090657318
MB,1995,3,1.266843836
MB,1995,4,-0.203033619
MB,1996,1,-0.452923427
MB,1996,2,-0.355224194
MB,1996,3,-0.330300823
MB,1996,4,-0.019730042
MB,1997,1,0.059168135
MB,1997,2,-0.304863978
MB,1997,3,-0.314049982
MB,1997,4,0.5325255
MB,1998,1,-0.257805665
MB,1998,2,0.247134124
MB,1998,3,-0.038934798
MB,1998,4,0.176215777
MB,1999,1,-0.039979016
MB,1999,2,-0.242717214
MB,1999,3,-0.199299018
MB,1999,4,0.166861674
MB,2000,1,0.405172603
MB,2000,2,0.026295863
MB,2000,3,-0.537900959
MB,2000,4,-0.132462267
MB,2001,1,0.333199509
MB,2001,2,-0.401499418
MB,2001,3,0.159135631
MB,2001,4,-0.123228717
MB,2002,1,-0.447879044
MB,2002,2,-0.28628481
MB,2002,3,-0.126928821
MB,2002,4,-0.295014423
MB,2003,1,0.365116241
MB,2003,2,-0.25962893
MB,2003,3,0.12767632
MB,2003,4,-0.360467279
MB,2004,1,0.054863447
MB,2004,2,0.038880664
MB,2004,3,-0.361036683
MB,2004,4,0.024268895
MB,2005,1,0.134175564
MB,2005,2,0.113728217
MB,2005,3,0.925823212
MB,2005,4,0.063078858
MB,2006,1,0.147339566
MB,2006,2,-0.273202317
MB,2006,3,-0.310173015
MB,2006,4,0.289216992
MB,2007,1,0.433884137
MB,2007,2,0.405974018
MB,2007,3,-0.013919731
MB,2007,4,-0.030736607
MB,2008,1,-0.039984514
MB,2008,2,0.235006826
MB,2008,3,-0.378762114
MB,2008,4,0.10788234
MB,2009,1,0.700862511
MB,2009,2,-0.099869582
